rep	pgRNA_target	mean_expected_cs	mean_observed_cs	mean_gi_score	target_type	p_val	fdr
Day05_RepA_early	ADCY5_ADCY6	-6.0523526027730705	-1.1221970231193472	2.312890024859901	gene_gene	0.057021617362413055	0.29165793266893997
Day05_RepA_early	ADIPOR1_ADIPOR2	-5.1758267319413305	-5.021529205719476	-2.0099086680340745	gene_gene	0.03156994552815937	0.22999870515574675
Day05_RepA_early	ADSS_ADSSL1	-1.1643629832935698	-1.9864860174340935	-0.9128807869274858	gene_gene	0.41992043031274495	0.7010016907976131
Day05_RepA_early	AGPAT3_AGPAT4	0.9382774840351459	1.2951447919149464	1.3529239632803576	gene_gene	0.04535568158802002	0.2716066978817478
Day05_RepA_early	AGR2_AGR3	-1.7758984209680004	-0.6615931048468545	0.7074566599634327	gene_gene	0.48653377144813115	0.740017072995563
Day05_RepA_early	AIF1_AIF1L	1.3941605829060806	-1.4042861375792686	-1.5667528612923807	gene_gene	0.19457696318160922	0.4932195985186217
Day05_RepA_early	AK3_AK4	0.9379322161205559	0.8787451800308294	0.9366911569678426	gene_gene	0.45138410150169284	0.7228665881617483
Day05_RepA_early	AKIRIN1_AKIRIN2	-1.7958713899838534	-0.18483847812801593	1.1938606122421942	gene_gene	0.1383382673245528	0.41388394628833025
Day05_RepA_early	AKR7A2_AKR7A3	-1.6729327736737312	-0.10553003699030751	1.2137750428188667	gene_gene	0.1291519936522094	0.39828309419693314
Day05_RepA_early	ALAS1_ALAS2	-3.0525019325524774	-1.9615817972820822	0.024219682530718656	gene_gene	0.9767470727264943	0.9988949662123323
Day05_RepA_early	ALDH1L1_ALDH1L2	-5.7403857231631665	-3.8775016913190803	-0.5931318443168085	gene_gene	0.5092186689430395	0.7563243784271487
Day05_RepA_early	ALG10_ALG10B	-2.1142612598177717	0.6136276180324052	1.6371377733740968	gene_gene	0.05001784593481821	0.28120235464244553
Day05_RepA_early	ALG1L_ALG1L2	1.8469892274571245	-1.5048499745010222	-1.9021920519033517	gene_gene	0.25792913125217753	0.5571646826651763
Day05_RepA_early	ALOX12_ALOX15	0.8783418436287207	-0.47887587547938526	-0.39214064322663034	gene_gene	0.6084708372201497	0.8107696796077027
Day05_RepA_early	AMELX_AMELY	-3.0991525564225744	-2.864446477702095	-0.8561071840600742	gene_gene	0.2889632737410994	0.5818792545534303
Day05_RepA_early	AMMECR1_AMMECR1L	-6.182064037850276	-2.896166198451972	0.6015869391262385	gene_gene	0.38960079529925795	0.6721755764794568
Day05_RepA_early	AMPD1_AMPD3	0.7346822097732664	-0.3198579279346133	-0.1637179629257857	gene_gene	0.8723397178534588	0.9539861383741179
Day05_RepA_early	ANGPT1_ANGPT2	-2.7462643998262166	-0.27613021142623595	1.5617220251069208	gene_gene	0.1732379088464284	0.46226695883891517
Day05_RepA_early	ANGPTL1_ANGPTL2	-1.5963449698623884	-3.070261861067631	-1.7879578226313524	gene_gene	0.06068760363975557	0.29765824642356303
Day05_RepA_early	ANKRD18A_ANKRD18B	-5.3724967649771695	-2.2702812266504098	0.8363543874183447	gene_gene	0.37614720969363535	0.6634103184665144
Day05_RepA_early	ANO1_ANO2	-5.749960158435647	-4.094713905155498	-0.8057184642856723	gene_gene	0.3510445506133031	0.639957322356995
Day05_RepA_early	ANO3_ANO4	-0.30815953170049804	0.2988492614760917	0.958806133373939	gene_gene	0.3930999021581888	0.6725795668155058
Day05_RepA_early	ANXA1_ANXA2	-3.0238054690988703	-0.6245814746948322	1.347356191577653	gene_gene	0.12386241320703133	0.3937601407507477
Day05_RepA_early	AOC2_AOC3	-2.638005245067274	-3.24659259181304	-1.4610424355705987	gene_gene	0.08631887977621312	0.3316832509625381
Day05_RepA_early	AP1B1_AP2B1	0.8628298912373702	-1.4049528432458347	-1.3107234883828978	gene_gene	0.20646312315689563	0.5015495680462323
Day05_RepA_early	AP1G1_AP1G2	0.023826004846795465	-0.3702679387803474	0.129300333866789	gene_gene	0.9229765794789107	0.9775791979150589
Day05_RepA_early	AP1M1_AP1M2	-4.517654335679001	-1.496583960709678	1.1970608308035395	gene_gene	0.10451554459878361	0.36246131628534384
Day05_RepA_early	AP2A1_AP2A2	-0.7771702980710349	0.6527863214747849	1.5393313171626477	gene_gene	0.05592712322320828	0.2888231279838335
Day05_RepA_early	AP3B1_AP3B2	0.9655205621634534	-0.15906353073259175	-0.11444601449746183	gene_gene	0.8966498233836961	0.9633529520479589
Day05_RepA_early	AP3M1_AP3M2	1.8089592733963662	0.3425650858011811	-0.020298864943803674	gene_gene	0.9813853226792053	0.9988949662123323
Day05_RepA_early	AP3S1_AP3S2	-1.2308260234186414	-2.4096285169091542	-1.3039137131408047	gene_gene	0.18560529874797632	0.48158649336181936
Day05_RepA_early	APCS_CRP	-1.6420443881735503	-1.717132979138254	-0.4127506725770166	gene_gene	0.6080182493331432	0.8107696796077027
Day05_RepA_early	APH1A_APH1B	-6.011378461528422	-1.0509986919120842	2.36429296019517	gene_gene	0.019834710369455916	0.20636112808625853
Day05_RepA_early	AQP12A_AQP12B	-2.075739743744443	-2.3872388687211608	-0.8733299927045546	gene_gene	0.06643655279634	0.305489506161742
Day05_RepA_early	ARAF_RAF1	-1.8279421312237156	-2.112907363975345	-0.7187142815538852	gene_gene	0.19122644318280133	0.48806956158828224
Day05_RepA_early	ARFGAP2_ARFGAP3	0.2871944149732497	-2.4261889893221102	-2.053859062135398	gene_gene	0.02892554745891832	0.22635855458388374
Day05_RepA_early	ARFGEF1_ARFGEF2	2.37637719076505	-0.2397951341341707	-0.876789596415926	gene_gene	0.3505865140491583	0.639957322356995
Day05_RepA_early	ARFIP1_ARFIP2	-1.4494802446167663	-4.371761838590611	-3.1604109742186806	gene_gene	2.57193884285019e-4	0.05444022962698637
Day05_RepA_early	ARG1_ARG2	-4.480217643723399	-2.3600426758715556	0.31551572957259877	gene_gene	0.7370268559595046	0.8766023806446763
Day05_RepA_early	ARHGAP10_ARHGAP26	0.8496692436680757	-1.2531571896906837	-1.1525696728101353	gene_gene	0.02742333071903443	0.2259682451248437
Day05_RepA_early	ARHGAP35_ARHGAP5	-1.0815036345254176	0.9486491111071157	1.9822233962238576	gene_gene	0.002910113574507345	0.09991389939141886
Day05_RepA_early	ARHGEF3_NET1	-3.4754212171337464	-1.1236334549571676	1.066488467112127	gene_gene	0.30097457815916673	0.5938770411952907
Day05_RepA_early	ARHGEF6_ARHGEF7	-0.5194822778851396	-1.5761923806861042	-0.8141414248023429	gene_gene	0.28653723083362165	0.5815525835891533
Day05_RepA_early	ARID1A_ARID1B	0.9682118294494175	-0.37905564167138633	-0.33573832843514084	gene_gene	0.7173693048101966	0.8678757428970342
Day05_RepA_early	ARL8A_ARL8B	3.4141902748614665	3.8215019930339436	2.6831200649805518	gene_gene	0.011525599910537625	0.17634798211345618
Day05_RepA_early	ARNT_ARNT2	-2.832924769202453	-1.9732680309399442	-0.09354850283933186	gene_gene	0.8977579245860114	0.9633529520479589
Day05_RepA_early	ARPC1A_ARPC1B	0.02831951707929932	-0.6583845746750915	-0.16098720423105314	gene_gene	0.8292035358361929	0.9324013557983392
Day05_RepA_early	ARPC5_ARPC5L	-3.4018884672028737	-0.1841303365280701	1.9704664994693337	gene_gene	0.09801330525087872	0.35244104191324965
Day05_RepA_early	ARPP19_ENSA	0.40399928908005633	-0.8251230564932496	-0.5092238110117854	gene_gene	0.7279713475890823	0.8718726604845985
Day05_RepA_early	ASAP1_ASAP2	-1.0672722252111828	-2.3747053185990854	-1.3480065010976274	gene_gene	0.10217229629535185	0.3579505618510626
Day05_RepA_early	ASB14_ASB15	-5.368528724636746	-2.5739377011202214	0.5307808763252215	gene_gene	0.5585003484623792	0.7937308293089018
Day05_RepA_early	ASF1A_ASF1B	4.563966795900769	-0.5928128058846962	-2.286673889984329	gene_gene	0.030239227482199687	0.22635855458388374
Day05_RepA_early	ASIC1_ASIC2	-2.4928495028036464	-3.769496526809158	-2.0540739020760412	gene_gene	0.07908563386067842	0.3194439328490148
Day05_RepA_early	ATF2_ATF7	-1.9812022302540582	-3.123626058039819	-1.6553900734481317	gene_gene	0.1531912024970741	0.4382970515888509
Day05_RepA_early	ATG4A_ATG4B	-0.6030029596068731	-1.006390365730529	-0.20398896178468767	gene_gene	0.7069922973242275	0.8599239593344371
Day05_RepA_early	ATP13A4_ATP13A5	-1.096952399183826	1.8810741451056199	2.9221120256231905	gene_gene	0.00425486040033354	0.12889724153951607
Day05_RepA_early	ATP2C1_ATP2C2	-1.2674873199630141	-2.593347261823327	-1.2243922187342255	gene_gene	0.254120947976428	0.5555459028028821
Day05_RepA_early	ATP5L_ATP5L2	-1.4925924345584414	-0.6935266819338199	0.538652510766176	gene_gene	0.6307795877302218	0.8173082925851894
Day05_RepA_early	ATP6V0D1_ATP6V0D2	-1.7273429307572585	0.395957625321568	1.7415492987287584	gene_gene	0.1327353733672349	0.4056897168197387
Day05_RepA_early	ATP6V1B1_ATP6V1B2	-1.6688076527420586	-2.892269997428026	-2.430234359955926	gene_gene	0.05977944521236637	0.2960232142727757
Day05_RepA_early	ATP6V1C1_ATP6V1C2	-3.2927823890154055	-2.8252687375454264	-0.7233831468396791	gene_gene	0.07850347125144298	0.3194439328490148
Day05_RepA_early	ATP6V1E1_ATP6V1E2	-2.8970794085993656	-0.7527602375766286	1.1579536309862812	gene_gene	0.061136048480715646	0.29787158747230896
Day05_RepA_early	ATP8A1_ATP8A2	-1.0948341392924488	-0.3633471913463042	0.6766673170678897	gene_gene	0.5270022893222204	0.7688560311641459
Day05_RepA_early	ATP8B1_ATP8B4	-3.150030623082687	-3.213311843216942	-1.1803923768087587	gene_gene	0.07359999155209693	0.3132561623911564
Day05_RepA_early	ATP9A_ATP9B	-8.588415550280722	-2.9430133383363826	1.7172945068881575	gene_gene	0.015289896963190596	0.18349886339375218
Day05_RepA_early	ATRN_ATRNL1	3.750950062937616	-0.5593576613233167	-1.8604347213852843	gene_gene	0.03618759776671813	0.24253774030454925
Day05_RepA_early	ATXN3_ATXN3L	-2.7810057994030397	-1.6325192731247233	0.39338834676583767	gene_gene	0.6254294212169866	0.8173082925851894
Day05_RepA_early	AVIL_VIL1	-5.472177940466772	-0.47924269169422157	2.6755508158620525	gene_gene	0.00551405457911471	0.14299449859612184
Day05_RepA_early	AVP_OXT	1.8128214498804154	2.1861909321779565	1.821461089675222	gene_gene	0.00982982690495915	0.1674711127331045
Day05_RepA_early	B4GALT2_B4GALT1	1.889575092524747	0.28591047190401436	-0.11590053190214414	gene_gene	0.8537800084662871	0.9455843104519093
Day05_RepA_early	B4GALT6_B4GALT5	-0.4172701159863468	-2.3605473038891596	-1.6478770097168423	gene_gene	0.03017604964134282	0.22635855458388374
Day05_RepA_early	BARHL2_BARHL1	0.4148097236735007	1.5139546358555953	1.824631152420112	gene_gene	0.0114654221023582	0.17634798211345618
Day05_RepA_early	BCAT2_BCAT1	-0.7159641366566964	-1.7798745613223657	-0.9228994396623138	gene_gene	0.23790558194316092	0.5373744504417889
Day05_RepA_early	BCL11B_BCL11A	-2.937146544976041	-3.4298345019026693	-1.4997634289679156	gene_gene	0.022198878513394582	0.21132807514074484
Day05_RepA_early	BECN2_BECN1	-3.178009746646599	0.08958775085806826	2.136024470106088	gene_gene	0.004624956661633957	0.12999563482910928
Day05_RepA_early	BEST4_BEST2	-0.354811836215078	0.6920640426146387	1.374559540293387	gene_gene	0.12868661858533567	0.39828309419693314
Day05_RepA_early	BEX2_BEX1	-0.37449817004720914	-1.4880529863226128	-0.7960466420553187	gene_gene	0.44383302379829126	0.717110488709934
Day05_RepA_early	BHMT2_BHMT	-3.815164383681533	-0.10253685193841466	2.251721529671604	gene_gene	0.09014169305029181	0.3363983472529006
Day05_RepA_early	BICD2_BICD1	-6.946736506138178	-2.4726492056624334	1.3945319116699761	gene_gene	0.09116857609015198	0.33730128609666704
Day05_RepA_early	BIRC3_BIRC2	-2.5964116556775405	-0.4219249581306856	1.3435305349242883	gene_gene	0.08662407233875995	0.3316832509625381
Day05_RepA_early	BMP4_BMP2	1.3498492305388323	-0.14773714197292911	-0.28879619892139236	gene_gene	0.7341429823243377	0.8751936016135043
Day05_RepA_early	BMP8B_BMP8A	-1.8763268481647168	-2.1042238713270742	-0.6866552013543668	gene_gene	0.46776403064583116	0.7285940683380221
Day05_RepA_early	BOD1L2_BOD1	-0.17118745966118126	-1.0062261892503872	-0.4124431603438109	gene_gene	0.5451896127484297	0.7842811468308416
Day05_RepA_early	BRD3_BRD2	-3.565265815950696	-0.319944248384918	1.9135833277509955	gene_gene	0.00259027246679607	0.09397412542212927
Day05_RepA_early	BRSK2_BRSK1	-3.158000625971715	-0.1248045894214368	1.9119653387047175	gene_gene	0.08888638535570853	0.33539997607185595
Day05_RepA_early	BRWD3_PHIP	-0.06492889646178515	-0.059900314444130145	0.48254715844036494	gene_gene	0.5810973519865748	0.8016696642517468
Day05_RepA_early	BTBD10_KCTD20	-3.4960884311505387	-1.4878472431951777	0.7122594075494755	gene_gene	0.2050254380918741	0.5005945368323143
Day05_RepA_early	BTBD1_BTBD2	-0.384556669669059	-0.2914499458550962	0.40541585307908073	gene_gene	0.5553899935718498	0.7912194929170199
Day05_RepA_early	BTBD6_BTBD3	-2.37248453921821	-1.3244722128089488	0.33279978250486225	gene_gene	0.7190280586892878	0.8682284882180146
Day05_RepA_early	BTF3L4_BTF3	-0.023312206010199513	-1.6000492159584851	-1.0777075668288432	gene_gene	0.19864718043690283	0.4964480275265926
Day05_RepA_early	BTG2_BTG1	-0.7336467099330589	-0.18124635999691072	0.6842715529800146	gene_gene	0.4014407877692898	0.6800723871749482
Day05_RepA_early	BTN2A2_BTN2A1	0.6619363641725549	1.341982123787044	1.5332670062478535	gene_gene	0.08362578754602987	0.32915289186152275
Day05_RepA_early	BTNL8_BTNL3	-2.474747639280753	-0.7896910203490141	0.9169862458830677	gene_gene	0.38345206088313055	0.6654991560847308
Day05_RepA_early	BTRC_FBXW11	-0.3673490265409394	0.6766578678772458	1.3652103233855952	gene_gene	0.25979244420107106	0.5574712865147984
Day05_RepA_early	BZW2_BZW1	0.4587844939857263	0.38231112883216456	0.6717425878977836	gene_gene	0.49470218357970197	0.7442595666696113
Day05_RepA_early	C1GALT1C1L_C1GALT1C1	1.088171581870215	0.047256096433787295	0.03261854555958114	gene_gene	0.9597753549155079	0.9955373772033969
Day05_RepA_early	C1QTNF9B_C1QTNF9	-3.5548189148804274	-4.3150705941252445	-2.086590116867786	gene_gene	0.001194036461136319	0.06930083790636168
Day05_RepA_early	C2CD4B_C2CD4A	-0.8678016741426948	-2.2843721168819444	-1.3540413599001493	gene_gene	0.10686417125391469	0.3681274126807095
Day05_RepA_early	CA11_CA10	1.516572950955319	-2.134398666043109	-2.3560051596587663	gene_gene	0.0827040326020222	0.32915289186152275
Day05_RepA_early	CAB39L_CAB39	-0.8098297169699398	-2.5179763966851345	-1.6156530074443007	gene_gene	0.12111496597651748	0.3883590904033984
Day05_RepA_early	CABP5_CABP2	-3.810908156951413	-1.642604098989051	0.7095980176088323	gene_gene	0.4359974488998316	0.717110488709934
Day05_RepA_early	CABP7_CALN1	-2.817528600629289	-1.1724516845268402	0.6998296583535378	gene_gene	0.4647288035618796	0.7285940683380221
Day05_RepA_early	CACNA2D2_CACNA2D1	-2.8532875782825204	-2.7172606935289396	-0.8277035006338658	gene_gene	0.40649970060335217	0.68414165297623
Day05_RepA_early	CACNA2D4_CACNA2D3	0.592559291796499	-1.8839269446843305	-1.6591246639228703	gene_gene	0.023978063413859815	0.21476004622848358
Day05_RepA_early	CACNG7_CACNG5	-4.15286674494802	-1.6930733319435962	0.824335556915926	gene_gene	0.4210528314851527	0.7017547191419212
Day05_RepA_early	CADPS2_CADPS	-0.37814964729136	-0.5895082649244776	0.10426217824446199	gene_gene	0.8788982145248865	0.9543880201218579
Day05_RepA_early	CALB2_CALB1	-2.316704848805544	-2.1832451358131384	-0.5529213819949365	gene_gene	0.4617335241996857	0.7285940683380221
Day05_RepA_early	CALCRL_CALCR	0.14493186607834024	-2.806259988041375	-2.3652002867193374	gene_gene	0.061918154837705686	0.298017287302976
Day05_RepA_early	CAMK2N2_CAMK2N1	-6.262146739968823	-3.150084537147424	0.3863580944087144	gene_gene	0.5829856633632351	0.8017025811270122
Day05_RepA_early	CAND2_CAND1	-0.1220305366832912	2.0370326335589475	2.607067007322604	gene_gene	0.016398655221086845	0.18561115250241156
Day05_RepA_early	CANX_CLGN	0.21873795861234296	-0.048141236208716374	0.35726132197145244	gene_gene	0.630291175783839	0.8173082925851894
Day05_RepA_early	CAP2_CAP1	-3.373027967634237	-2.945200344151915	-0.8045465706976286	gene_gene	0.32565168781047094	0.6165831589058549
Day05_RepA_early	CAPNS2_CAPNS1	8.04869825501935	1.330133912120871	-2.0472679771165017	gene_gene	0.08617935796273304	0.3316832509625381
Day05_RepA_early	CAPZA2_CAPZA1	-3.1857728856788783	-1.5497205498578086	0.50046669119946	gene_gene	0.5667176304267187	0.7965080658609905
Day05_RepA_early	CARHSP1_CSDC2	-2.81502511162963	-2.3995800347941993	-0.528508175610222	gene_gene	0.429529824581088	0.7101375912014778
Day05_RepA_early	CASP5_CASP4	-0.0918326091045626	-1.1267528277030172	-0.5713076536828161	gene_gene	0.5105710977772577	0.7563243784271487
Day05_RepA_early	CASQ2_CASQ1	0.2518096131945474	0.6173093126444175	1.0067343182826625	gene_gene	0.15806469968368003	0.44240934965812617
Day05_RepA_early	CAV3_CAV1	-3.8123304149840256	-1.0260250422216721	1.3268641945923392	gene_gene	0.11602162527186133	0.38480687981769124
Day05_RepA_early	CBR3_CBR1	-7.038184400043896	-2.859906672552195	1.051454681547476	gene_gene	0.25237783278360826	0.5555459028028821
Day05_RepA_early	CCDC74B_CCDC74A	-9.517226110627451	-3.2560071559080277	1.8530269389375051	gene_gene	0.013466349958995313	0.18013429165928796
Day05_RepA_early	CCNL2_CCNL1	-8.191026935238588	-4.871566864961892	-0.4032451043953134	gene_gene	0.8025614578829368	0.9184870017993609
Day05_RepA_early	CCNYL1_CCNY	-1.324960165945181	-2.4106090708680092	-1.25941625194719	gene_gene	0.21072406043460287	0.5035865017346658
Day05_RepA_early	CCT6B_CCT6A	2.1115819212068474	0.4094812332477604	-0.03497163595294539	gene_gene	0.9707588895319438	0.9988949662123323
Day05_RepA_early	CD151_TSPAN11	-2.6670982199360247	-1.7694310002505733	0.03017453182469544	gene_gene	0.9397318830819896	0.9836624385919199
Day05_RepA_early	CD200R1L_CD200R1	-2.5297966825677602	-2.4579783682790577	-0.724705850233537	gene_gene	0.3485012428956743	0.639957322356995
Day05_RepA_early	CD209_CLEC4M	-0.7238579239077615	-1.371666200372395	-0.5108774382352643	gene_gene	0.629435230817063	0.8173082925851894
Day05_RepA_early	CDC42BPB_CDC42BPA	-3.7772488357706955	-0.8786029980616336	1.4573376529553956	gene_gene	0.04673460331977107	0.2760844542253426
Day05_RepA_early	CDH1_CDH3	-2.445543816553472	-2.6583429945351384	-0.9657746568687662	gene_gene	0.30949029965317165	0.6025992601942661
Day05_RepA_early	CDH2_CDH4	-0.3996852048341203	-0.9197514714567936	-0.21557678615041279	gene_gene	0.8657174430789351	0.9506278959182336
Day05_RepA_early	CDK11B_CDK11A	-0.41519224445927666	-2.6607184709287193	-1.9490520364640138	gene_gene	0.029030271500207466	0.22635855458388374
Day05_RepA_early	CDK15_CDK14	-3.06554735432136	-4.02270759437882	-2.0306036203492344	gene_gene	0.029953477536517194	0.22635855458388374
Day05_RepA_early	CDK2AP2_CDK2AP1	-1.6934476031043653	-0.4147790461849165	0.9144371423745571	gene_gene	0.573936854915352	0.7977799737689778
Day05_RepA_early	CDK6_CDK4	-5.105424524827414	-2.0562011739552224	0.9214067031167228	gene_gene	0.20861249257122164	0.5020347367952297
Day05_RepA_early	CDKN2B_CDKN2A	1.163575944416874	-1.09877884172145	-1.1498456907272285	gene_gene	0.05926839997158287	0.2957042653329529
Day05_RepA_early	CDNF_MANF	-2.627058413436343	-2.377285950915702	-0.5970244196229447	gene_gene	0.5319871035058474	0.7728444522017247
Day05_RepA_early	CDRT15L2_CDRT15	-2.0678832924912545	-0.564698957204046	0.9454143160743039	gene_gene	0.28682399268280573	0.5815525835891533
Day05_RepA_early	CDRT1_FBXW10	-5.506623872794941	-2.0725270118278463	1.0989079882869837	gene_gene	0.035328703794427256	0.24253774030454925
Day05_RepA_early	CDS2_CDS1	-1.7869750091010697	1.7895929652166385	3.163994042838973	gene_gene	0.013362050215872312	0.18013429165928796
Day05_RepA_early	CEACAM4_CEACAM3	-4.333663911783463	-2.2173250839099086	0.3874303943185843	gene_gene	0.49659951436603034	0.7450441163895015
Day05_RepA_early	CELF2_CELF1	-0.2087280963871959	-1.5907545918139863	-0.9788349591201316	gene_gene	0.4010668793351546	0.6800723871749482
Day05_RepA_early	CEPT1_CHPT1	-1.7553852073643	-4.298228858781922	-2.9390894220848582	gene_gene	6.909491381880904e-4	0.06916661483419634
Day05_RepA_early	CERS3_CERS2	-2.289740497883125	-1.455762379853065	0.16153437731001224	gene_gene	0.8623852074580661	0.9487476758439491
Day05_RepA_early	CERS6_CERS5	-1.283834251399957	-2.6440039610101826	-1.5126798625625923	gene_gene	0.07462258909283259	0.3137194561861941
Day05_RepA_early	CETN2_CETN1	-1.4443730821179483	1.8315443898053243	3.0404278857254536	gene_gene	3.9465119512421923e-4	0.05444022962698637
Day05_RepA_early	CHD2_CHD1	-3.4622493917766795	-2.1616318114003223	0.022126548447056364	gene_gene	0.9800919212051579	0.9988949662123323
Day05_RepA_early	CHI3L2_CHI3L1	-3.864225794197583	-1.7786319243978463	0.5993289684473644	gene_gene	0.3801308549400998	0.6647449585539946
Day05_RepA_early	CHIC2_CHIC1	-2.789030896580909	0.3648098088286896	2.2233233626610356	gene_gene	0.047443639221248196	0.2760844542253426
Day05_RepA_early	CHML_CHM	0.27422263375602246	-0.857735222622497	-0.4791383783861576	gene_gene	0.6006414187062572	0.8083171880321679
Day05_RepA_early	CHMP1B_CHMP1A	-3.225910732904339	-3.0784982047923695	-1.008919597591915	gene_gene	0.15978170231137584	0.4459535682038007
Day05_RepA_early	CHP2_CHP1	-2.979984848331967	-2.735306600728888	-0.7845395193445158	gene_gene	0.35680485528729355	0.6458857661615331
Day05_RepA_early	CHPF2_CHPF	-5.770855153026791	-5.364687187668812	-2.0655969729462482	gene_gene	0.009969346659769302	0.1674711127331045
Day05_RepA_early	CHRFAM7A_CHRNA7	-3.312943595996437	-2.620608621815778	-0.5089827641679172	gene_gene	0.6862041200220687	0.8488633471867985
Day05_RepA_early	CHRM4_CHRM2	-4.759045237751659	-3.8801152501822562	-1.0698498701399248	gene_gene	0.1442222029418782	0.42201383247197316
Day05_RepA_early	CHRNA10_CHRNA9	-1.41222657068977	-1.155709897707561	0.0376430001257209	gene_gene	0.9712354213673178	0.9988949662123323
Day05_RepA_early	CHRNA5_CHRNB3	0.42738545891294344	-2.7344905281732097	-2.4298895912275498	gene_gene	0.00830640664757992	0.16453074705783305
Day05_RepA_early	CHRNB2_CHRNB4	2.4894786646158797	0.554673145547958	-0.1369628145315224	gene_gene	0.87304127200752	0.9539861383741179
Day05_RepA_early	CHSY3_CHSY1	0.9590919482682007	2.027266505050749	2.0749898083286116	gene_gene	0.022363844844991442	0.21132807514074484
Day05_RepA_early	CHUK_IKBKB	0.029662933848453907	-0.867589374177264	-0.3708410342182749	gene_gene	0.5595144824170459	0.7937308293089018
Day05_RepA_early	CIB3_CIB2	-0.6286371660789374	-1.2852027770210703	-0.47041699479261606	gene_gene	0.4980134307319175	0.7455724326364462
Day05_RepA_early	CKS2_CKS1B	-2.9705256361082157	-2.3115298260984383	-0.3653326721101846	gene_gene	0.6916871622773345	0.8521982980211178
Day05_RepA_early	CLASP2_CLASP1	-2.949178032121522	-1.0756315592275483	0.8602521566019411	gene_gene	0.48550529894558225	0.740017072995563
Day05_RepA_early	CLCA4_CLCA1	-3.8923168733307647	-0.7306476341129228	1.6608845994613743	gene_gene	0.05608216077355991	0.2888231279838335
